date,meantemp,humidity,wind_speed,meanpressure,year,month,day,meantemp_lag1,meantemp_roll_mean
2013-10-28,22.66666667,63.16666667,4.933333333,1010.0,2013,10,28,22.875,23.999829932857146
2013-10-29,23.0,62.71428571,3.971428571,1011.142857,2013,10,29,22.66666667,23.31411564714286
2013-10-30,22.85714286,67.42857143,2.385714286,1012.857143,2013,10,30,23.0,23.007993198571427
2013-10-31,23.66666667,58.83333333,3.083333333,1012.833333,2013,10,31,22.85714286,22.980782314285715
2013-11-01,23.42857143,69.14285714,1.057142857,1013.285714,2013,11,1,23.66666667,23.070578232857144
2013-11-02,21.625,65.0,4.6375,1014.5,2013,11,2,23.42857143,22.87414966142857
2013-11-03,20.625,57.875,5.5625,1016.0,2013,11,3,21.625,22.552721090000002
2013-11-04,21.16666667,54.16666667,2.466666667,1017.5,2013,11,4,20.625,22.338435375714283
2013-11-05,18.83333333,74.33333333,0.0,1017.5,2013,11,5,21.16666667,21.74319728
2013-11-06,20.57142857,66.71428571,3.185714286,1015.857143,2013,11,6,18.83333333,21.41666666714286
2013-11-07,20.14285714,73.14285714,4.5,1015.666667,2013,11,7,20.57142857,20.913265305714283
2013-11-08,18.0,82.2,19.9125,1015.625,2013,11,8,20.14285714,20.13775510142857
2013-11-09,19.85714286,73.57142857,0.528571429,1016.714286,2013,11,9,18.0,19.885204081428572
2013-11-10,16.83333333,72.0,2.466666667,1016.0,2013,11,10,19.85714286,19.343537414285713
2013-11-11,18.85714286,61.85714286,5.814285714,1013.428571,2013,11,11,16.83333333,19.01360544142857
2013-11-12,16.57142857,71.71428571,0.8,1013.857143,2013,11,12,18.85714286,18.690476190000002
2013-11-13,17.75,65.0,3.0125,1014.25,2013,11,13,16.57142857,18.287414965714284
2013-11-14,17.625,63.375,3.475,1015.25,2013,11,14,17.75,17.927721088571428
2013-11-15,17.0,67.0,0.925,1016.5,2013,11,15,17.625,17.784863945714285
2013-11-16,16.625,69.625,0.0,1018.0,2013,11,16,17.0,17.323129251428572
2013-11-17,15.57142857,67.42857143,2.385714286,1017.714286,2013,11,17,16.625,17.142857142857142
2013-11-18,18.5,55.125,7.4125,1016.875,2013,11,18,15.57142857,17.091836734285714
2013-11-19,17.875,63.5,7.175,1015.5,2013,11,19,18.5,17.278061224285715
2013-11-20,18.25,58.875,2.55,1012.75,2013,11,20,17.875,17.349489795714284
2013-11-21,17.875,66.25,2.0875,1013.125,2013,11,21,18.25,17.385204081428572
2013-11-22,17.625,74.875,1.1625,1015.75,2013,11,22,17.875,17.474489795714284
2013-11-23,18.14285714,77.85714286,0.8,1014.571429,2013,11,23,17.625,17.69132653
2013-11-24,19.125,58.875,5.0875,1014.5,2013,11,24,18.14285714,18.19897959142857
2013-11-25,21.25,49.875,9.5,1012.875,2013,11,25,19.125,18.591836734285714
2013-11-26,21.25,51.375,9.75,1011.75,2013,11,26,21.25,19.07397959142857
2013-11-27,19.125,68.5,2.7875,1014.75,2013,11,27,21.25,19.19897959142857
2013-11-28,18.625,71.875,1.85,1017.75,2013,11,28,19.125,19.306122448571426
2013-11-29,17.75,66.625,4.8625,1016.875,2013,11,29,18.625,19.32397959142857
2013-11-30,17.875,69.625,11.8125,1015.875,2013,11,30,17.75,19.285714285714285
2013-12-01,18.0,65.0,1.585714286,1016.142857,2013,12,1,17.875,19.125
2013-12-02,17.25,73.25,1.85,1015.875,2013,12,2,18.0,18.553571428571427
2013-12-03,17.5,73.5,1.3875,1016.75,2013,12,3,17.25,18.017857142857142
2013-12-04,17.14285714,71.85714286,4.228571429,1017.0,2013,12,4,17.5,17.734693877142856
2013-12-05,17.14285714,69.0,6.885714286,1015.285714,2013,12,5,17.14285714,17.522959182857143
2013-12-06,16.125,72.375,3.7125,1014.0,2013,12,6,17.14285714,17.290816325714285
2013-12-07,16.0,80.5,1.1625,1014.25,2013,12,7,16.125,17.022959182857143
2013-12-08,16.5,83.625,0.0,1014.0,2013,12,8,16.0,16.80867346857143
2013-12-09,16.125,79.25,2.3125,1013.5,2013,12,9,16.5,16.647959182857143
2013-12-10,15.5,81.75,2.55,1013.75,2013,12,10,16.125,16.36224489714286
2013-12-11,16.625,71.875,6.475,1014.125,2013,12,11,15.5,16.288265305714287
2013-12-12,17.75,62.375,16.9,1012.5,2013,12,12,16.625,16.375
2013-12-13,17.14285714,67.71428571,11.62857143,1012.0,2013,12,13,17.75,16.52040816285714
2013-12-14,16.14285714,79.0,0.8,1012.571429,2013,12,14,17.14285714,16.540816325714285
2013-12-15,15.5,86.25,2.55,1015.125,2013,12,15,16.14285714,16.397959182857143
2013-12-16,15.25,89.5,1.1625,1015.625,2013,12,16,15.5,16.272959182857143
2013-12-17,14.75,92.875,0.925,1014.25,2013,12,17,15.25,16.165816325714285
2013-12-18,14.875,93.0,2.0875,1012.625,2013,12,18,14.75,15.915816325714285
2013-12-19,16.125,89.125,3.25,1012.875,2013,12,19,14.875,15.683673468571428
2013-12-20,15.375,91.375,4.4125,1016.0,2013,12,20,16.125,15.431122448571427
2013-12-21,14.75,94.0,0.4625,1017.0,2013,12,21,15.375,15.232142857142858
2013-12-22,15.25,94.0,1.3875,1018.375,2013,12,22,14.75,15.196428571428571
2013-12-23,14.25,88.25,9.025,1020.5,2013,12,23,15.25,15.053571428571429
2013-12-24,13.5,84.75,5.7875,1021.375,2013,12,24,14.25,14.875
2013-12-25,13.66666667,63.16666667,34.4875,1020.625,2013,12,25,13.5,14.702380952857142
2013-12-26,12.125,67.625,4.4,1019.25,2013,12,26,13.66666667,14.130952381428571
2013-12-27,11.875,79.875,1.1625,1018.625,2013,12,27,12.125,13.630952381428571
2013-12-28,10.875,70.0,5.325,1019.25,2013,12,28,11.875,13.077380952857142
2013-12-29,10.57142857,69.42857143,5.325,1018.5,2013,12,29,10.875,12.409013605714287
2013-12-30,12.375,79.5,6.475,1018.125,2013,12,30,10.57142857,12.141156462857143
2013-12-31,14.5,89.375,4.8625,1020.5,2013,12,31,12.375,12.284013605714287
2014-01-01,13.375,89.625,7.65,1021.0,2014,1,1,14.5,12.24234693857143
2014-01-02,11.0,78.375,8.1,1020.25,2014,1,2,13.375,12.081632652857143
2014-01-03,12.5,74.875,5.325,1017.75,2014,1,3,11.0,12.170918367142859
2014-01-04,12.875,88.125,1.1625,1016.25,2014,1,4,12.5,12.456632652857143
2014-01-05,12.375,89.0,0.4625,1014.5,2014,1,5,12.875,12.714285714285714
2014-01-06,11.42857143,86.28571429,27.3375,1017.625,2014,1,6,12.375,12.579081632857141
2014-01-07,12.14285714,72.28571429,20.6,1017.75,2014,1,7,11.42857143,12.242346938571428
2014-01-08,11.875,76.875,1.85,1017.875,2014,1,8,12.14285714,12.028061224285713
2014-01-09,12.83333333,83.0,1.233333333,1017.0,2014,1,9,11.875,12.289965985714286
2014-01-10,12.375,85.375,0.0,1016.625,2014,1,10,12.83333333,12.272108842857142
2014-01-11,12.125,82.625,6.725,1019.625,2014,1,11,12.375,12.164965985714286
2014-01-12,12.875,80.875,3.25,1020.75,2014,1,12,12.125,12.236394557142857
2014-01-13,14.0,72.375,1.1625,1019.375,2014,1,13,12.875,12.603741495714287
2014-01-14,14.875,76.75,2.7875,1017.0,2014,1,14,14.0,12.994047618571429
2014-01-15,12.0,93.5,0.4625,1019.75,2014,1,15,14.875,13.011904761428571
2014-01-16,12.28571429,90.57142857,1.585714286,1019.571429,2014,1,16,12.0,12.93367347
2014-01-17,12.0,95.75,1.1625,1017.625,2014,1,17,12.28571429,12.880102041428572
2014-01-18,12.5,94.25,1.85,1020.25,2014,1,18,12.0,12.93367347
2014-01-19,14.5,84.5,3.475,1023.0,2014,1,19,12.5,13.165816327142858
2014-01-20,14.625,83.5,4.4125,1021.375,2014,1,20,14.5,13.255102041428572
2014-01-21,13.57142857,96.85714286,7.171428571,1020.571429,2014,1,21,14.625,13.06887755142857
2014-01-22,15.25,96.125,6.7125,1019.875,2014,1,22,13.57142857,13.533163265714284
2014-01-23,15.625,90.125,6.7125,1020.25,2014,1,23,15.25,14.01020408142857
2014-01-24,13.875,88.875,8.1125,1019.25,2014,1,24,15.625,14.278061224285713
2014-01-25,11.75,95.625,8.3375,1019.75,2014,1,25,13.875,14.170918367142857
2014-01-26,14.375,85.75,8.8125,1019.125,2014,1,26,11.75,14.153061224285713
2014-01-27,16.625,72.375,9.95,1018.75,2014,1,27,14.375,14.43877551
2014-01-28,16.625,69.875,7.4125,1016.75,2014,1,28,16.625,14.875
2014-01-29,14.875,81.875,4.625,1018.625,2014,1,29,16.625,14.821428571428571
2014-01-30,14.5,83.25,0.925,1019.375,2014,1,30,14.875,14.660714285714286
2014-01-31,14.75,82.5,3.0125,1019.25,2014,1,31,14.5,14.785714285714286
2014-02-01,14.0,79.375,2.55,1019.75,2014,2,1,14.75,15.107142857142858
2014-02-02,15.25,76.125,1.85,1016.875,2014,2,2,14.0,15.232142857142858
2014-02-03,18.42857143,63.85714286,12.2875,1014.125,2014,2,3,15.25,15.48979591857143
2014-02-04,18.85714286,65.42857143,13.425,1011.0,2014,2,4,18.42857143,15.80867347
2014-02-05,17.0,72.75,1.625,1011.5,2014,2,5,18.85714286,16.11224489857143
2014-02-06,18.5,65.375,6.0125,1010.875,2014,2,6,17.0,16.68367347
2014-02-07,19.625,67.25,15.05,1009.25,2014,2,7,18.5,17.38010204142857
2014-02-08,13.625,85.375,8.1125,1011.375,2014,2,8,19.625,17.326530612857145
2014-02-09,12.875,63.375,9.2625,1012.0,2014,2,9,13.625,16.98724489857143
2014-02-10,12.625,61.75,3.7,1012.5,2014,2,10,12.875,16.158163265714286
2014-02-11,13.375,64.625,3.7,1013.5,2014,2,11,12.625,15.375
2014-02-12,13.25,67.0,9.2625,1013.5,2014,2,12,13.375,14.839285714285714
2014-02-13,15.25,64.5,4.875,1013.625,2014,2,13,13.25,14.375
2014-02-14,13.0,95.5,5.3375,1011.875,2014,2,14,15.25,13.428571428571429
2014-02-15,12.375,89.5,3.9375,1012.875,2014,2,15,13.0,13.25
2014-02-16,13.5,79.0,8.7875,1016.0,2014,2,16,12.375,13.339285714285714
2014-02-17,15.125,66.125,12.725,1017.75,2014,2,17,13.5,13.696428571428571
2014-02-18,15.25,60.125,8.8,1017.375,2014,2,18,15.125,13.964285714285714
2014-02-19,15.125,75.375,1.85,1016.625,2014,2,19,15.25,14.232142857142858
2014-02-20,16.125,78.625,1.8625,1014.75,2014,2,20,15.125,14.357142857142858
2014-02-21,17.125,72.25,8.7875,1014.25,2014,2,21,16.125,14.946428571428571
2014-02-22,16.625,85.625,6.25,1017.375,2014,2,22,17.125,15.553571428571429
2014-02-23,16.5,80.0,7.8875,1019.375,2014,2,23,16.625,15.982142857142858
2014-02-24,16.375,69.375,5.3375,1018.625,2014,2,24,16.5,16.160714285714285
2014-02-25,18.125,69.0,0.925,1017.25,2014,2,25,16.375,16.571428571428573
2014-02-26,18.75,71.125,2.0875,1014.25,2014,2,26,18.125,17.089285714285715
2014-02-27,18.625,76.625,7.175,1013.125,2014,2,27,18.75,17.446428571428573
2014-02-28,15.625,88.375,5.8,1013.125,2014,2,28,18.625,17.232142857142858
2014-03-01,16.14285714,87.28571429,4.242857143,1015.285714,2014,3,1,15.625,17.163265305714287
2014-03-02,16.125,79.0,5.7875,1017.125,2014,3,2,16.14285714,17.109693877142856
2014-03-03,17.875,65.625,3.7,1016.25,2014,3,3,16.125,17.32397959142857
2014-03-04,18.75,66.375,3.7125,1016.5,2014,3,4,17.875,17.413265305714287
2014-03-05,18.875,67.0,5.325,1016.125,2014,3,5,18.75,17.43112244857143
2014-03-06,18.375,64.0,4.6375,1016.375,2014,3,6,18.875,17.395408162857144
2014-03-07,18.5,62.875,6.7125,1017.125,2014,3,7,18.375,17.80612244857143
2014-03-08,19.875,63.875,9.9625,1017.0,2014,3,8,18.5,18.339285714285715
2014-03-09,22.0,56.625,7.65,1014.5,2014,3,9,19.875,19.178571428571427
2014-03-10,20.0,63.875,10.8875,1014.375,2014,3,10,22.0,19.482142857142858
2014-03-11,20.71428571,70.0,15.6,1013.714286,2014,3,11,20.0,19.762755101428574
2014-03-12,20.0,68.875,6.4875,1016.25,2014,3,12,20.71428571,19.92346938714286
2014-03-13,19.0,60.625,9.95,1016.25,2014,3,13,20.0,20.012755101428574
2014-03-14,19.625,61.25,5.8,1015.0,2014,3,14,19.0,20.17346938714286
2014-03-15,21.625,62.625,2.7875,1016.375,2014,3,15,19.625,20.42346938714286
2014-03-16,23.125,58.5,6.25,1015.375,2014,3,16,21.625,20.584183672857144
2014-03-17,26.25,52.125,6.7125,1011.25,2014,3,17,23.125,21.477040815714286
2014-03-18,24.85714286,53.42857143,9.8,1012.857143,2014,3,18,26.25,22.068877551428567
2014-03-19,21.75,57.375,10.1875,1013.25,2014,3,19,24.85714286,22.318877551428574
2014-03-20,21.5,55.0,7.4,1010.75,2014,3,20,21.75,22.67602040857143
2014-03-21,22.5,64.75,5.3375,1007.125,2014,3,21,21.5,23.086734694285717
2014-03-22,25.0,59.5,3.0125,1007.0,2014,3,22,22.5,23.568877551428574
2014-03-23,22.75,61.875,9.025,1010.625,2014,3,23,25.0,23.515306122857144
2014-03-24,22.375,73.125,9.4875,1011.625,2014,3,24,22.75,22.961734694285717
2014-03-25,24.625,60.25,2.775,1010.5,2014,3,25,22.375,22.928571428571427
2014-03-26,25.125,58.875,2.775,1010.625,2014,3,26,24.625,23.410714285714285
2014-03-27,23.5,63.25,4.8875,1011.75,2014,3,27,25.125,23.696428571428573
2014-03-28,24.42857143,67.57142857,4.5,1011.142857,2014,3,28,23.5,23.971938775714285
2014-03-29,25.875,55.625,8.35,1011.25,2014,3,29,24.42857143,24.096938775714285
2014-03-30,24.125,46.75,13.9,1009.875,2014,3,30,25.875,24.29336734714286
2014-03-31,24.125,44.125,13.2,1008.25,2014,3,31,24.125,24.54336734714286
2014-04-01,24.875,45.75,9.7125,1006.125,2014,4,1,24.125,24.579081632857143
2014-04-02,26.75,43.375,7.175,1005.75,2014,4,2,24.875,24.81122449
2014-04-03,25.0,48.0,10.425,1010.375,2014,4,3,26.75,25.025510204285716
2014-04-04,25.85714286,47.85714286,11.91428571,1009.857143,2014,4,4,25.0,25.22959183714286
2014-04-05,27.375,44.0,9.2625,1008.875,2014,4,5,25.85714286,25.443877551428574
2014-04-06,30.125,45.25,6.7125,1007.5,2014,4,6,27.375,26.30102040857143
2014-04-07,27.25,47.625,12.9625,1009.625,2014,4,7,30.125,26.74744898
2014-04-08,25.75,41.875,12.725,1010.375,2014,4,8,27.25,26.87244898
2014-04-09,25.75,35.25,12.7375,1010.25,2014,4,9,25.75,26.72959183714286
2014-04-10,26.375,29.25,12.5,1010.875,2014,4,10,25.75,26.92602040857143
2014-04-11,28.14285714,29.0,10.05714286,1008.571429,2014,4,11,26.375,27.25255102
2014-04-12,29.125,39.875,5.1,1007.125,2014,4,12,28.14285714,27.50255102
2014-04-13,26.875,40.375,15.5125,1009.625,2014,4,13,29.125,27.038265305714283
2014-04-14,27.625,46.625,5.35,1010.625,2014,4,14,26.875,27.091836734285714
2014-04-15,29.0,48.125,2.55,1009.125,2014,4,15,27.625,27.556122448571426
2014-04-16,27.125,53.625,4.4,1008.25,2014,4,16,29.0,27.75255102
2014-04-17,26.375,49.625,9.25,1007.0,2014,4,17,27.125,27.75255102
2014-04-18,24.25,64.375,14.3375,1011.625,2014,4,18,26.375,27.196428571428573
2014-04-19,25.625,57.875,5.1,1011.375,2014,4,19,24.25,26.696428571428573
2014-04-20,27.0,48.0,4.6375,1010.5,2014,4,20,25.625,26.714285714285715
2014-04-21,28.0,33.125,8.8125,1010.0,2014,4,21,27.0,26.767857142857142
2014-04-22,29.375,29.375,12.5,1011.75,2014,4,22,28.0,26.821428571428573
2014-04-23,29.125,37.0,6.025,1009.0,2014,4,23,29.375,27.107142857142858
2014-04-24,29.375,35.875,7.875,1005.875,2014,4,24,29.125,27.535714285714285
2014-04-25,30.625,34.375,8.1125,1006.125,2014,4,25,29.375,28.446428571428573
2014-04-26,31.5,32.0,8.1125,1006.375,2014,4,26,30.625,29.285714285714285
2014-04-27,30.625,30.0,8.35,1007.125,2014,4,27,31.5,29.803571428571427
2014-04-28,31.5,27.875,10.1875,1005.625,2014,4,28,30.625,30.303571428571427
2014-04-29,32.125,28.875,8.325,1003.875,2014,4,29,31.5,30.696428571428573
2014-04-30,33.25,25.5,5.3375,1003.75,2014,4,30,32.125,31.285714285714285
2014-05-01,34.875,22.5,9.7375,1001.5,2014,5,1,33.25,32.07142857142857
2014-05-02,34.375,24.75,6.4875,1001.875,2014,5,2,34.875,32.607142857142854
2014-05-03,31.75,33.375,6.475,1003.625,2014,5,3,34.375,32.642857142857146
2014-05-04,31.875,34.375,5.8,1003.0,2014,5,4,31.75,32.82142857142857
2014-05-05,29.75,53.25,9.0375,1005.75,2014,5,5,31.875,32.57142857142857
2014-05-06,29.57142857,51.14285714,6.885714286,1006.857143,2014,5,6,29.75,32.206632652857145
2014-05-07,31.75,48.625,1.85,1004.25,2014,5,7,29.57142857,31.992346938571426
2014-05-08,31.375,43.0,10.6625,1002.625,2014,5,8,31.75,31.492346938571426
2014-05-09,30.5,39.625,6.4875,1000.428571,2014,5,9,31.375,30.93877551
2014-05-10,30.0,37.625,7.8875,1000.75,2014,5,10,30.5,30.68877551
2014-05-11,29.625,40.375,7.65,1004.0,2014,5,11,30.0,30.367346938571426
2014-05-12,28.0,53.375,10.8875,1004.875,2014,5,12,29.625,30.117346938571426
2014-05-13,25.25,65.75,9.9625,1008.375,2014,5,13,28.0,29.5
2014-05-14,26.875,55.25,8.575,1006.5,2014,5,14,25.25,28.803571428571427
2014-05-15,29.5,39.875,11.125,1004.25,2014,5,15,26.875,28.535714285714285
2014-05-16,31.125,40.25,9.4875,1003.5,2014,5,16,29.5,28.625
2014-05-17,29.875,47.625,7.175,1007.0,2014,5,17,31.125,28.607142857142858
2014-05-18,31.5,35.375,13.9,1007.375,2014,5,18,29.875,28.875
2014-05-19,32.375,29.5,11.575,1006.625,2014,5,19,31.5,29.5
2014-05-20,31.125,34.0,7.6375,1006.625,2014,5,20,32.375,30.339285714285715
2014-05-21,33.0,32.5,9.7125,1002.125,2014,5,21,31.125,31.214285714285715
2014-05-22,33.25,33.375,11.1125,999.5,2014,5,22,33.0,31.75
2014-05-23,34.625,32.75,19.45,1000.0,2014,5,23,33.25,32.25
2014-05-24,31.5,50.5,6.725,1004.125,2014,5,24,34.625,32.482142857142854
2014-05-25,31.5,43.25,16.4375,1005.5,2014,5,25,31.5,32.482142857142854
2014-05-26,30.125,54.125,4.175,1007.125,2014,5,26,31.5,32.160714285714285
2014-05-27,31.875,49.75,2.55,1004.75,2014,5,27,30.125,32.267857142857146
2014-05-28,33.625,44.5,3.95,1001.25,2014,5,28,31.875,32.357142857142854
2014-05-29,35.25,40.125,4.4,999.375,2014,5,29,33.625,32.642857142857146
2014-05-30,33.125,44.5,11.5875,999.5714286,2014,5,30,35.25,32.42857142857143
2014-05-31,34.625,39.0,6.4875,999.625,2014,5,31,33.125,32.875
2014-06-01,32.75,34.25,16.2,1003.25,2014,6,1,34.625,33.05357142857143
2014-06-02,32.75,41.375,4.6375,1003.25,2014,6,2,32.75,33.42857142857143
2014-06-03,34.875,33.625,6.4875,1000.0,2014,6,3,32.75,33.857142857142854
2014-06-04,35.25,33.125,7.1875,998.125,2014,6,4,34.875,34.089285714285715
2014-06-05,36.875,26.875,8.5625,996.125,2014,6,5,35.25,34.32142857142857
2014-06-06,37.5,27.625,10.2,994.875,2014,6,6,36.875,34.94642857142857
2014-06-07,38.5,22.75,13.1875,994.0,2014,6,7,37.5,35.5
2014-06-08,37.625,26.25,6.725,993.125,2014,6,8,38.5,36.19642857142857
2014-06-09,37.875,32.125,6.025,993.125,2014,6,9,37.625,36.92857142857143
2014-06-10,37.25,20.875,12.0375,994.75,2014,6,10,37.875,37.267857142857146
2014-06-11,37.625,23.125,14.8125,995.625,2014,6,11,37.25,37.607142857142854
2014-06-12,32.875,39.25,24.325,997.0,2014,6,12,37.625,37.035714285714285
2014-06-13,30.25,55.125,16.6625,997.625,2014,6,13,32.875,36.0
2014-06-14,30.5,66.875,6.4875,997.375,2014,6,14,30.25,34.857142857142854
2014-06-15,33.875,52.0,8.1,997.125,2014,6,15,30.5,34.32142857142857
2014-06-16,36.375,41.375,10.8875,995.625,2014,6,16,33.875,34.107142857142854
2014-06-17,36.875,42.125,15.9625,994.125,2014,6,17,36.375,34.05357142857143
2014-06-18,33.875,58.0,10.425,994.25,2014,6,18,36.875,33.517857142857146
2014-06-19,35.75,47.875,10.8875,993.25,2014,6,19,33.875,33.92857142857143
2014-06-20,38.0,36.125,17.825,991.375,2014,6,20,35.75,35.035714285714285
2014-06-21,36.875,40.125,9.7375,993.875,2014,6,21,38.0,35.94642857142857
2014-06-22,34.5,46.75,4.4,996.375,2014,6,22,36.875,36.035714285714285
2014-06-23,32.125,49.75,6.7125,996.25,2014,6,23,34.5,35.42857142857143
2014-06-24,33.0,46.25,10.1875,995.5,2014,6,24,32.125,34.875
2014-06-25,32.25,53.25,13.2,997.625,2014,6,25,33.0,34.642857142857146
2014-06-26,32.5,60.375,3.2375,1001.0,2014,6,26,32.25,34.17857142857143
2014-06-27,34.75,48.5,9.4875,1001.625,2014,6,27,32.5,33.714285714285715
2014-06-28,34.875,49.0,5.7875,999.375,2014,6,28,34.75,33.42857142857143
2014-06-29,33.0,57.75,9.7125,997.75,2014,6,29,34.875,33.214285714285715
2014-06-30,32.0,67.75,3.25,997.5,2014,6,30,33.0,33.19642857142857
2014-07-01,31.375,65.125,6.25,1000.875,2014,7,1,32.0,32.964285714285715
2014-07-02,29.5,71.375,5.7875,1001.125,2014,7,2,31.375,32.57142857142857
2014-07-03,28.875,75.125,5.0875,998.2857143,2014,7,3,29.5,32.05357142857143
2014-07-04,31.38888889,69.0,4.333333333,998.7777778,2014,7,4,28.875,31.573412698571428
2014-07-05,34.70588235,52.05882353,9.202941176,1000.705882,2014,7,5,31.38888889,31.549253034285716
2014-07-06,30.625,61.125,3.7125,1000.5,2014,7,6,34.70588235,31.20996732
2014-07-07,34.0,48.75,5.5625,998.25,2014,7,7,30.625,31.495681605714285
2014-07-08,35.0,39.5,9.725,996.875,2014,7,8,34.0,32.01353874857143
2014-07-09,36.0,37.125,13.65,996.5,2014,7,9,35.0,32.94211017714286
2014-07-10,36.125,38.75,11.3375,996.875,2014,7,10,36.0,33.97782446285714
2014-07-11,36.625,38.625,8.7875,996.125,2014,7,11,36.125,34.72584033571429
2014-07-12,35.875,51.375,5.3375,996.0,2014,7,12,36.625,34.892857142857146
2014-07-13,31.625,69.75,6.025,998.0,2014,7,13,35.875,35.035714285714285
2014-07-14,32.375,67.875,6.725,997.125,2014,7,14,31.625,34.80357142857143
2014-07-15,33.125,62.625,8.825,996.0,2014,7,15,32.375,34.535714285714285
2014-07-16,32.625,63.0,10.45,997.25,2014,7,16,33.125,34.05357142857143
2014-07-17,30.75,74.25,6.725,996.125,2014,7,17,32.625,33.285714285714285
2014-07-18,27.25,83.875,2.55,994.875,2014,7,18,30.75,31.946428571428573
2014-07-19,29.875,71.0,6.25,995.125,2014,7,19,27.25,31.089285714285715
2014-07-20,30.875,68.875,6.2625,996.75,2014,7,20,29.875,30.982142857142858
2014-07-21,32.125,65.5,4.65,996.0,2014,7,21,30.875,30.946428571428573
2014-07-22,31.625,69.75,7.175,997.0,2014,7,22,32.125,30.732142857142858
2014-07-23,30.625,72.875,8.1125,997.75,2014,7,23,31.625,30.446428571428573
2014-07-24,30.5,63.625,12.0375,998.7142857,2014,7,24,30.625,30.410714285714285
2014-07-25,30.75,63.25,9.9625,1000.75,2014,7,25,30.5,30.910714285714285
2014-07-26,32.5,61.5,7.175,1001.875,2014,7,26,30.75,31.285714285714285
2014-07-27,31.71428571,65.42857143,6.25,1001.875,2014,7,27,32.5,31.405612244285717
2014-07-28,30.0,75.75,18.05,999.375,2014,7,28,31.71428571,31.102040815714286
2014-07-29,30.25,69.875,5.7875,999.25,2014,7,29,30.0,30.905612244285717
2014-07-30,31.875,65.75,4.175,999.5714286,2014,7,30,30.25,31.084183672857144
2014-07-31,32.5,65.75,7.425,999.625,2014,7,31,31.875,31.369897958571432
2014-08-01,33.25,59.5,6.5,998.0,2014,8,1,32.5,31.727040815714286
2014-08-02,30.125,77.75,0.925,997.125,2014,8,2,33.25,31.387755101428574
2014-08-03,31.5,66.25,5.7875,995.375,2014,8,3,30.125,31.357142857142858
2014-08-04,30.5,69.75,5.1,996.125,2014,8,4,31.5,31.428571428571427
2014-08-05,29.75,77.5,1.85,997.5,2014,8,5,30.5,31.357142857142858
2014-08-06,32.125,65.0,5.5625,996.875,2014,8,6,29.75,31.392857142857142
2014-08-07,31.125,65.375,6.95,997.0,2014,8,7,32.125,31.196428571428573
2014-08-08,31.0,67.875,6.0125,998.375,2014,8,8,31.125,30.875
2014-08-09,29.23529412,80.47058824,6.652941176,1001.647059,2014,8,9,31.0,30.74789916
2014-08-10,28.5,89.90625,5.225,1002.15625,2014,8,10,29.23529412,30.31932773142857
2014-08-11,31.125,72.125,3.0125,999.875,2014,8,11,28.5,30.408613445714284
2014-08-12,32.125,57.5,8.3375,998.75,2014,8,12,31.125,30.74789916
2014-08-13,32.125,57.71428571,20.825,998.25,2014,8,13,32.125,30.74789916
2014-08-14,30.375,57.5,18.5125,997.375,2014,8,14,32.125,30.64075630285714
2014-08-15,31.125,54.875,14.5875,998.875,2014,8,15,30.375,30.658613445714284
2014-08-16,30.42857143,59.85714286,8.35,1002.5,2014,8,16,31.125,30.829081632857143
2014-08-17,31.375,53.875,7.1875,1003.25,2014,8,17,30.42857143,31.239795918571428
2014-08-18,31.875,56.625,5.5625,1005.375,2014,8,18,31.375,31.346938775714285
2014-08-19,33.0,52.42857143,6.885714286,1004.857143,2014,8,19,31.875,31.471938775714282
2014-08-20,33.25,47.125,8.7875,1002.375,2014,8,20,33.0,31.632653061428567
2014-08-21,32.5,43.0,10.8875,1001.25,2014,8,21,33.25,31.936224489999997
2014-08-22,33.0,47.125,8.5625,1002.857143,2014,8,22,32.5,32.20408163285714
2014-08-23,33.125,45.75,9.2625,1003.25,2014,8,23,33.0,32.589285714285715
2014-08-24,33.125,46.25,11.35,1002.875,2014,8,24,33.125,32.839285714285715
2014-08-25,33.875,46.625,7.875,1002.375,2014,8,25,33.125,33.125
2014-08-26,34.125,40.25,9.9625,1001.375,2014,8,26,33.875,33.285714285714285
2014-08-27,33.85714286,44.71428571,8.1125,1001.125,2014,8,27,34.125,33.372448979999994
2014-08-28,29.625,67.75,6.725,1003.75,2014,8,28,33.85714286,32.96173469428572
2014-08-29,30.375,69.25,3.7,1003.5,2014,8,29,29.625,32.58673469428572
2014-08-30,28.625,78.125,4.1625,1002.625,2014,8,30,30.375,31.943877551428574
2014-08-31,27.625,86.125,4.4125,1001.25,2014,8,31,28.625,31.158163265714286
2014-09-01,29.42857143,65.85714286,15.5125,1001.125,2014,9,1,27.625,30.522959184285718
2014-09-02,29.25,71.0,10.425,1001.875,2014,9,2,29.42857143,29.82653061285714
2014-09-03,28.625,77.875,15.0375,1001.428571,2014,9,3,29.25,29.079081632857143
2014-09-04,27.875,80.75,9.275,1000.375,2014,9,4,28.625,28.829081632857143
2014-09-05,26.5,85.75,8.3375,1000.142857,2014,9,5,27.875,28.275510204285716
2014-09-06,28.5,76.875,2.0875,1002.375,2014,9,6,26.5,28.257653061428574
2014-09-07,31.0,67.625,1.4,1003.25,2014,9,7,28.5,28.739795918571428
2014-09-08,31.25,66.375,3.475,1003.125,2014,9,8,31.0,29.0
2014-09-09,31.0,70.125,1.85,1002.375,2014,9,9,31.25,29.25
